Fleet Management System Log - Started at 2023-07-01 12:00:00
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:09] Robot R2 moved from m7 to v2
[2025-03-30 18:47:10] Robot R2 moved from m7 to v2
[2025-03-30 18:47:10] Robot R2 moved from m7 to v2
[2025-03-30 18:47:10] Robot R2 moved from m7 to v2
[2025-03-30 18:47:10] Robot R2 moved from m7 to v2
[2025-03-30 18:47:10] Robot R2 moved from m7 to v2
[2025-03-30 18:47:10] Robot R2 moved from m7 to v2
[2025-03-30 18:47:10] Robot R2 moved from m7 to v2
[2025-03-30 18:47:10] Robot R2 moved from m7 to v2
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:10] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:11] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:12] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 moved from v2 to m8
[2025-03-30 18:47:13] Robot R2 arrived at destination m9
[2025-03-30 18:47:15] Task assigned to Robot R2: Navigate from m9 to m4
[2025-03-30 18:47:18] Robot R2 moved from m9 to m10
[2025-03-30 18:47:18] Robot R2 moved from m9 to m10
[2025-03-30 18:47:18] Robot R2 moved from m9 to m10
[2025-03-30 18:47:18] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:19] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:20] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:21] Robot R2 moved from m9 to m10
[2025-03-30 18:47:22] Robot R2 moved from m9 to m10
[2025-03-30 18:47:22] Robot R2 moved from m9 to m10
[2025-03-30 18:47:22] Robot R2 moved from m9 to m10
[2025-03-30 18:47:22] Robot R2 moved from m9 to m10
[2025-03-30 18:47:22] Robot R2 moved from m9 to m10
[2025-03-30 18:47:22] Robot R2 moved from m9 to m10
[2025-03-30 18:47:22] Robot R2 moved from m9 to m10
[2025-03-30 18:47:22] Robot R2 moved from m9 to m10
[2025-03-30 18:47:22] Robot R2 moved from m9 to m10
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:22] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m10 to m1
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:23] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R3 created at vertex m5 (index: 7)
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:24] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from m1 to v0
[2025-03-30 18:47:25] Robot R2 moved from v0 to m2
[2025-03-30 18:47:25] Robot R2 moved from v0 to m2
[2025-03-30 18:47:25] Robot R2 moved from v0 to m2
[2025-03-30 18:47:25] Robot R2 moved from v0 to m2
[2025-03-30 18:47:25] Task assigned to Robot R3: Navigate from m5 to m4
[2025-03-30 18:47:25] Robot R2 moved from v0 to m2
[2025-03-30 18:47:25] Robot R2 moved from v0 to m2
[2025-03-30 18:47:25] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:26] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:27] Robot R2 moved from v0 to m2
[2025-03-30 18:47:28] Robot R2 moved from v0 to m2
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:28] Robot R2 moved from m2 to v5
[2025-03-30 18:47:29] Robot R2 moved from m2 to v5
[2025-03-30 18:47:29] Robot R2 moved from m2 to v5
[2025-03-30 18:47:29] Robot R2 moved from m2 to v5
[2025-03-30 18:47:29] Robot R2 moved from m2 to v5
[2025-03-30 18:47:29] Robot R2 moved from m2 to v5
[2025-03-30 18:47:29] Robot R2 moved from m2 to v5
[2025-03-30 18:47:29] Robot R2 moved from m2 to v5
[2025-03-30 18:47:29] Robot R2 moved from m2 to v5
